hospName,topWait,updateTime,updateDate
Pok Oi Hospital,1.5,2019-04-19 05:00:00,2019-04-19
Prince of Wales Hospital,8.5,2019-04-19 05:00:00,2019-04-19
Pamela Youde Nethersole Eastern Hospital,4.5,2019-04-19 05:00:00,2019-04-19
Queen Elizabeth Hospital,6.5,2019-04-19 05:00:00,2019-04-19
Queen Mary Hospital,2.5,2019-04-19 05:00:00,2019-04-19
Ruttonjee Hospital,1.5,2019-04-19 05:00:00,2019-04-19
St John Hospital,0.5,2019-04-19 05:00:00,2019-04-19
Tseung Kwan O Hospital,5.5,2019-04-19 05:00:00,2019-04-19
Tuen Mun Hospital,4.5,2019-04-19 05:00:00,2019-04-19
Tin Shui Wai Hospital,1.5,2019-04-19 05:00:00,2019-04-19
United Christian Hospital,3.5,2019-04-19 05:00:00,2019-04-19
Yan Chai Hospital,5.5,2019-04-19 05:00:00,2019-04-19
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-04-19 05:15:00,2019-04-19
Caritas Medical Centre,3.5,2019-04-19 05:15:00,2019-04-19
Kwong Wah Hospital,3.5,2019-04-19 05:15:00,2019-04-19
North District Hospital,5.5,2019-04-19 05:15:00,2019-04-19
North Lantau Hospital,0.5,2019-04-19 05:15:00,2019-04-19
Princess Margaret Hospital,4.5,2019-04-19 05:15:00,2019-04-19
Pok Oi Hospital,1.5,2019-04-19 05:15:00,2019-04-19
Prince of Wales Hospital,8.5,2019-04-19 05:15:00,2019-04-19
Pamela Youde Nethersole Eastern Hospital,4.5,2019-04-19 05:15:00,2019-04-19
Queen Elizabeth Hospital,6.5,2019-04-19 05:15:00,2019-04-19
Queen Mary Hospital,2.5,2019-04-19 05:15:00,2019-04-19
Ruttonjee Hospital,1.5,2019-04-19 05:15:00,2019-04-19
St John Hospital,0.5,2019-04-19 05:15:00,2019-04-19
Tseung Kwan O Hospital,5.5,2019-04-19 05:15:00,2019-04-19
Tuen Mun Hospital,4.5,2019-04-19 05:15:00,2019-04-19
Tin Shui Wai Hospital,1.5,2019-04-19 05:15:00,2019-04-19
United Christian Hospital,3.5,2019-04-19 05:15:00,2019-04-19
Yan Chai Hospital,5.5,2019-04-19 05:15:00,2019-04-19
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-04-19 05:30:00,2019-04-19
Caritas Medical Centre,3.5,2019-04-19 05:30:00,2019-04-19
Kwong Wah Hospital,3.5,2019-04-19 05:30:00,2019-04-19
North District Hospital,4.5,2019-04-19 05:30:00,2019-04-19
North Lantau Hospital,0.5,2019-04-19 05:30:00,2019-04-19
Princess Margaret Hospital,4.5,2019-04-19 05:30:00,2019-04-19
Pok Oi Hospital,1.5,2019-04-19 05:30:00,2019-04-19
Prince of Wales Hospital,8.5,2019-04-19 05:30:00,2019-04-19
Pamela Youde Nethersole Eastern Hospital,4.5,2019-04-19 05:30:00,2019-04-19
Queen Elizabeth Hospital,6.5,2019-04-19 05:30:00,2019-04-19
Queen Mary Hospital,2.5,2019-04-19 05:30:00,2019-04-19
Ruttonjee Hospital,1.5,2019-04-19 05:30:00,2019-04-19
St John Hospital,0.5,2019-04-19 05:30:00,2019-04-19
Tseung Kwan O Hospital,5.5,2019-04-19 05:30:00,2019-04-19
Tuen Mun Hospital,4.5,2019-04-19 05:30:00,2019-04-19
Tin Shui Wai Hospital,1.5,2019-04-19 05:30:00,2019-04-19
United Christian Hospital,3.5,2019-04-19 05:30:00,2019-04-19
Yan Chai Hospital,5.5,2019-04-19 05:30:00,2019-04-19
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-19 05:45:00,2019-04-19
Caritas Medical Centre,3.5,2019-04-19 05:45:00,2019-04-19
Kwong Wah Hospital,3.5,2019-04-19 05:45:00,2019-04-19
North District Hospital,4.5,2019-04-19 05:45:00,2019-04-19
North Lantau Hospital,0.5,2019-04-19 05:45:00,2019-04-19
Princess Margaret Hospital,3.5,2019-04-19 05:45:00,2019-04-19
Pok Oi Hospital,1.5,2019-04-19 05:45:00,2019-04-19
Prince of Wales Hospital,8.5,2019-04-19 05:45:00,2019-04-19
Pamela Youde Nethersole Eastern Hospital,4.5,2019-04-19 05:45:00,2019-04-19
Queen Elizabeth Hospital,6.5,2019-04-19 05:45:00,2019-04-19
Queen Mary Hospital,2.5,2019-04-19 05:45:00,2019-04-19
Ruttonjee Hospital,1.5,2019-04-19 05:45:00,2019-04-19
St John Hospital,0.5,2019-04-19 05:45:00,2019-04-19
Tseung Kwan O Hospital,5.5,2019-04-19 05:45:00,2019-04-19
Tuen Mun Hospital,4.5,2019-04-19 05:45:00,2019-04-19
Tin Shui Wai Hospital,1.5,2019-04-19 05:45:00,2019-04-19
United Christian Hospital,2.5,2019-04-19 05:45:00,2019-04-19
Yan Chai Hospital,5.5,2019-04-19 05:45:00,2019-04-19
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-19 06:00:00,2019-04-19
Caritas Medical Centre,3.5,2019-04-19 06:00:00,2019-04-19
Kwong Wah Hospital,3.5,2019-04-19 06:00:00,2019-04-19
North District Hospital,4.5,2019-04-19 06:00:00,2019-04-19
North Lantau Hospital,0.5,2019-04-19 06:00:00,2019-04-19
Princess Margaret Hospital,3.5,2019-04-19 06:00:00,2019-04-19
Pok Oi Hospital,1.5,2019-04-19 06:00:00,2019-04-19
Prince of Wales Hospital,8.5,2019-04-19 06:00:00,2019-04-19
Pamela Youde Nethersole Eastern Hospital,4.5,2019-04-19 06:00:00,2019-04-19
Queen Elizabeth Hospital,6.5,2019-04-19 06:00:00,2019-04-19
Queen Mary Hospital,2.5,2019-04-19 06:00:00,2019-04-19
Ruttonjee Hospital,1.5,2019-04-19 06:00:00,2019-04-19
St John Hospital,0.5,2019-04-19 06:00:00,2019-04-19
Tseung Kwan O Hospital,5.5,2019-04-19 06:00:00,2019-04-19
Tuen Mun Hospital,4.5,2019-04-19 06:00:00,2019-04-19
Tin Shui Wai Hospital,1.5,2019-04-19 06:00:00,2019-04-19
United Christian Hospital,2.5,2019-04-19 06:00:00,2019-04-19
Yan Chai Hospital,5.5,2019-04-19 06:00:00,2019-04-19
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-19 06:15:00,2019-04-19
Caritas Medical Centre,3.5,2019-04-19 06:15:00,2019-04-19
Kwong Wah Hospital,3.5,2019-04-19 06:15:00,2019-04-19
North District Hospital,3.5,2019-04-19 06:15:00,2019-04-19
North Lantau Hospital,0.5,2019-04-19 06:15:00,2019-04-19
Princess Margaret Hospital,3.5,2019-04-19 06:15:00,2019-04-19
Pok Oi Hospital,1.5,2019-04-19 06:15:00,2019-04-19
Prince of Wales Hospital,8.5,2019-04-19 06:15:00,2019-04-19
Pamela Youde Nethersole Eastern Hospital,4.5,2019-04-19 06:15:00,2019-04-19
Queen Elizabeth Hospital,6.5,2019-04-19 06:15:00,2019-04-19
Queen Mary Hospital,2.5,2019-04-19 06:15:00,2019-04-19
Ruttonjee Hospital,1.5,2019-04-19 06:15:00,2019-04-19
St John Hospital,0.5,2019-04-19 06:15:00,2019-04-19
Tseung Kwan O Hospital,5.5,2019-04-19 06:15:00,2019-04-19
Tuen Mun Hospital,4.5,2019-04-19 06:15:00,2019-04-19
Tin Shui Wai Hospital,1.5,2019-04-19 06:15:00,2019-04-19
United Christian Hospital,1.5,2019-04-19 06:15:00,2019-04-19
Yan Chai Hospital,5.5,2019-04-19 06:15:00,2019-04-19
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-19 06:30:00,2019-04-19
Caritas Medical Centre,3.5,2019-04-19 06:30:00,2019-04-19
Kwong Wah Hospital,3.5,2019-04-19 06:30:00,2019-04-19
North District Hospital,3.5,2019-04-19 06:30:00,2019-04-19
North Lantau Hospital,0.5,2019-04-19 06:30:00,2019-04-19
Princess Margaret Hospital,3.5,2019-04-19 06:30:00,2019-04-19
Pok Oi Hospital,1.5,2019-04-19 06:30:00,2019-04-19
Prince of Wales Hospital,8.5,2019-04-19 06:30:00,2019-04-19
Pamela Youde Nethersole Eastern Hospital,4.5,2019-04-19 06:30:00,2019-04-19
Queen Elizabeth Hospital,6.5,2019-04-19 06:30:00,2019-04-19
Queen Mary Hospital,2.5,2019-04-19 06:30:00,2019-04-19
Ruttonjee Hospital,1.5,2019-04-19 06:30:00,2019-04-19
St John Hospital,0.5,2019-04-19 06:30:00,2019-04-19
Tseung Kwan O Hospital,5.5,2019-04-19 06:30:00,2019-04-19
Tuen Mun Hospital,4.5,2019-04-19 06:30:00,2019-04-19
Tin Shui Wai Hospital,1.5,2019-04-19 06:30:00,2019-04-19
United Christian Hospital,1.5,2019-04-19 06:30:00,2019-04-19
Yan Chai Hospital,5.5,2019-04-19 06:30:00,2019-04-19
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-19 06:45:00,2019-04-19
Caritas Medical Centre,3.5,2019-04-19 06:45:00,2019-04-19
Kwong Wah Hospital,2.5,2019-04-19 06:45:00,2019-04-19
North District Hospital,3.5,2019-04-19 06:45:00,2019-04-19
North Lantau Hospital,0.5,2019-04-19 06:45:00,2019-04-19
Princess Margaret Hospital,2.5,2019-04-19 06:45:00,2019-04-19
Pok Oi Hospital,1.5,2019-04-19 06:45:00,2019-04-19
Prince of Wales Hospital,8.5,2019-04-19 06:45:00,2019-04-19
Pamela Youde Nethersole Eastern Hospital,4.5,2019-04-19 06:45:00,2019-04-19
Queen Elizabeth Hospital,6.5,2019-04-19 06:45:00,2019-04-19
Queen Mary Hospital,2.5,2019-04-19 06:45:00,2019-04-19
Ruttonjee Hospital,0.5,2019-04-19 06:45:00,2019-04-19
St John Hospital,0.5,2019-04-19 06:45:00,2019-04-19
Tseung Kwan O Hospital,5.5,2019-04-19 06:45:00,2019-04-19
Tuen Mun Hospital,4.5,2019-04-19 06:45:00,2019-04-19
Tin Shui Wai Hospital,1.5,2019-04-19 06:45:00,2019-04-19
United Christian Hospital,1.5,2019-04-19 06:45:00,2019-04-19
Yan Chai Hospital,5.5,2019-04-19 06:45:00,2019-04-19
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-19 07:00:00,2019-04-19
Caritas Medical Centre,3.5,2019-04-19 07:00:00,2019-04-19
Kwong Wah Hospital,2.5,2019-04-19 07:00:00,2019-04-19
North District Hospital,3.5,2019-04-19 07:00:00,2019-04-19
North Lantau Hospital,0.5,2019-04-19 07:00:00,2019-04-19
Princess Margaret Hospital,2.5,2019-04-19 07:00:00,2019-04-19
Pok Oi Hospital,1.5,2019-04-19 07:00:00,2019-04-19
Prince of Wales Hospital,8.5,2019-04-19 07:00:00,2019-04-19
Pamela Youde Nethersole Eastern Hospital,4.5,2019-04-19 07:00:00,2019-04-19
Queen Elizabeth Hospital,6.5,2019-04-19 07:00:00,2019-04-19
Queen Mary Hospital,2.5,2019-04-19 07:00:00,2019-04-19
Ruttonjee Hospital,0.5,2019-04-19 07:00:00,2019-04-19
St John Hospital,0.5,2019-04-19 07:00:00,2019-04-19
Tseung Kwan O Hospital,5.5,2019-04-19 07:00:00,2019-04-19
Tuen Mun Hospital,4.5,2019-04-19 07:00:00,2019-04-19
Tin Shui Wai Hospital,0.5,2019-04-19 07:00:00,2019-04-19
United Christian Hospital,1.5,2019-04-19 07:00:00,2019-04-19
Yan Chai Hospital,5.5,2019-04-19 07:00:00,2019-04-19
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-19 07:15:00,2019-04-19
Caritas Medical Centre,3.5,2019-04-19 07:15:00,2019-04-19
Kwong Wah Hospital,2.5,2019-04-19 07:15:00,2019-04-19
North District Hospital,3.5,2019-04-19 07:15:00,2019-04-19
North Lantau Hospital,0.5,2019-04-19 07:15:00,2019-04-19
Princess Margaret Hospital,2.5,2019-04-19 07:15:00,2019-04-19
Pok Oi Hospital,1.5,2019-04-19 07:15:00,2019-04-19
Prince of Wales Hospital,8.5,2019-04-19 07:15:00,2019-04-19
Pamela Youde Nethersole Eastern Hospital,4.5,2019-04-19 07:15:00,2019-04-19
Queen Elizabeth Hospital,7.5,2019-04-19 07:15:00,2019-04-19
Queen Mary Hospital,2.5,2019-04-19 07:15:00,2019-04-19
Ruttonjee Hospital,1.5,2019-04-19 07:15:00,2019-04-19
St John Hospital,0.5,2019-04-19 07:15:00,2019-04-19
Tseung Kwan O Hospital,5.5,2019-04-19 07:15:00,2019-04-19
Tuen Mun Hospital,4.5,2019-04-19 07:15:00,2019-04-19
Tin Shui Wai Hospital,0.5,2019-04-19 07:15:00,2019-04-19
United Christian Hospital,1.5,2019-04-19 07:15:00,2019-04-19
Yan Chai Hospital,5.5,2019-04-19 07:15:00,2019-04-19
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-19 07:30:00,2019-04-19
Caritas Medical Centre,3.5,2019-04-19 07:30:00,2019-04-19
Kwong Wah Hospital,2.5,2019-04-19 07:30:00,2019-04-19
North District Hospital,3.5,2019-04-19 07:30:00,2019-04-19
North Lantau Hospital,0.5,2019-04-19 07:30:00,2019-04-19
Princess Margaret Hospital,2.5,2019-04-19 07:30:00,2019-04-19
Pok Oi Hospital,1.5,2019-04-19 07:30:00,2019-04-19
Prince of Wales Hospital,8.5,2019-04-19 07:30:00,2019-04-19
Pamela Youde Nethersole Eastern Hospital,4.5,2019-04-19 07:30:00,2019-04-19
Queen Elizabeth Hospital,6.5,2019-04-19 07:30:00,2019-04-19
Queen Mary Hospital,2.5,2019-04-19 07:30:00,2019-04-19
Ruttonjee Hospital,1.5,2019-04-19 07:30:00,2019-04-19
St John Hospital,0.5,2019-04-19 07:30:00,2019-04-19
Tseung Kwan O Hospital,5.5,2019-04-19 07:30:00,2019-04-19
Tuen Mun Hospital,4.5,2019-04-19 07:30:00,2019-04-19
Tin Shui Wai Hospital,0.5,2019-04-19 07:30:00,2019-04-19
United Christian Hospital,1.5,2019-04-19 07:30:00,2019-04-19
Yan Chai Hospital,5.5,2019-04-19 07:30:00,2019-04-19
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-19 07:45:00,2019-04-19
Caritas Medical Centre,3.5,2019-04-19 07:45:00,2019-04-19
Kwong Wah Hospital,2.5,2019-04-19 07:45:00,2019-04-19
North District Hospital,3.5,2019-04-19 07:45:00,2019-04-19
North Lantau Hospital,0.5,2019-04-19 07:45:00,2019-04-19
Princess Margaret Hospital,2.5,2019-04-19 07:45:00,2019-04-19
Pok Oi Hospital,1.5,2019-04-19 07:45:00,2019-04-19
Prince of Wales Hospital,8.5,2019-04-19 07:45:00,2019-04-19
Pamela Youde Nethersole Eastern Hospital,4.5,2019-04-19 07:45:00,2019-04-19
Queen Elizabeth Hospital,6.5,2019-04-19 07:45:00,2019-04-19
Queen Mary Hospital,2.5,2019-04-19 07:45:00,2019-04-19
Ruttonjee Hospital,1.5,2019-04-19 07:45:00,2019-04-19
St John Hospital,0.5,2019-04-19 07:45:00,2019-04-19
Tseung Kwan O Hospital,5.5,2019-04-19 07:45:00,2019-04-19
Tuen Mun Hospital,3.5,2019-04-19 07:45:00,2019-04-19
Tin Shui Wai Hospital,0.5,2019-04-19 07:45:00,2019-04-19
United Christian Hospital,2.5,2019-04-19 07:45:00,2019-04-19
Yan Chai Hospital,5.5,2019-04-19 07:45:00,2019-04-19
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-19 08:00:00,2019-04-19
Caritas Medical Centre,3.5,2019-04-19 08:00:00,2019-04-19
Kwong Wah Hospital,2.5,2019-04-19 08:00:00,2019-04-19
North District Hospital,3.5,2019-04-19 08:00:00,2019-04-19
North Lantau Hospital,0.5,2019-04-19 08:00:00,2019-04-19
Princess Margaret Hospital,2.5,2019-04-19 08:00:00,2019-04-19
Pok Oi Hospital,1.5,2019-04-19 08:00:00,2019-04-19
Prince of Wales Hospital,8.5,2019-04-19 08:00:00,2019-04-19
Pamela Youde Nethersole Eastern Hospital,4.5,2019-04-19 08:00:00,2019-04-19
Queen Elizabeth Hospital,6.5,2019-04-19 08:00:00,2019-04-19
Queen Mary Hospital,2.5,2019-04-19 08:00:00,2019-04-19
Ruttonjee Hospital,1.5,2019-04-19 08:00:00,2019-04-19
St John Hospital,0.5,2019-04-19 08:00:00,2019-04-19
Tseung Kwan O Hospital,5.5,2019-04-19 08:00:00,2019-04-19
Tuen Mun Hospital,3.5,2019-04-19 08:00:00,2019-04-19
Tin Shui Wai Hospital,0.5,2019-04-19 08:00:00,2019-04-19
United Christian Hospital,2.5,2019-04-19 08:00:00,2019-04-19
Yan Chai Hospital,5.5,2019-04-19 08:00:00,2019-04-19
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-19 08:15:00,2019-04-19
Caritas Medical Centre,3.5,2019-04-19 08:15:00,2019-04-19
Kwong Wah Hospital,2.5,2019-04-19 08:15:00,2019-04-19
North District Hospital,3.5,2019-04-19 08:15:00,2019-04-19
North Lantau Hospital,0.5,2019-04-19 08:15:00,2019-04-19
Princess Margaret Hospital,2.5,2019-04-19 08:15:00,2019-04-19
Pok Oi Hospital,1.5,2019-04-19 08:15:00,2019-04-19
Prince of Wales Hospital,8.5,2019-04-19 08:15:00,2019-04-19
Pamela Youde Nethersole Eastern Hospital,4.5,2019-04-19 08:15:00,2019-04-19
Queen Elizabeth Hospital,7.5,2019-04-19 08:15:00,2019-04-19
Queen Mary Hospital,2.5,2019-04-19 08:15:00,2019-04-19
Ruttonjee Hospital,1.5,2019-04-19 08:15:00,2019-04-19
St John Hospital,0.5,2019-04-19 08:15:00,2019-04-19
Tseung Kwan O Hospital,5.5,2019-04-19 08:15:00,2019-04-19
Tuen Mun Hospital,3.5,2019-04-19 08:15:00,2019-04-19
Tin Shui Wai Hospital,0.5,2019-04-19 08:15:00,2019-04-19
United Christian Hospital,2.5,2019-04-19 08:15:00,2019-04-19
Yan Chai Hospital,5.5,2019-04-19 08:15:00,2019-04-19
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-19 08:30:00,2019-04-19
Caritas Medical Centre,3.5,2019-04-19 08:30:00,2019-04-19
Kwong Wah Hospital,2.5,2019-04-19 08:30:00,2019-04-19
North District Hospital,3.5,2019-04-19 08:30:00,2019-04-19
North Lantau Hospital,0.5,2019-04-19 08:30:00,2019-04-19
Princess Margaret Hospital,2.5,2019-04-19 08:30:00,2019-04-19
Pok Oi Hospital,1.5,2019-04-19 08:30:00,2019-04-19
Prince of Wales Hospital,8.5,2019-04-19 08:30:00,2019-04-19
Pamela Youde Nethersole Eastern Hospital,4.5,2019-04-19 08:30:00,2019-04-19
Queen Elizabeth Hospital,6.5,2019-04-19 08:30:00,2019-04-19
Queen Mary Hospital,2.5,2019-04-19 08:30:00,2019-04-19
Ruttonjee Hospital,1.5,2019-04-19 08:30:00,2019-04-19
St John Hospital,0.5,2019-04-19 08:30:00,2019-04-19
Tseung Kwan O Hospital,5.5,2019-04-19 08:30:00,2019-04-19
Tuen Mun Hospital,3.5,2019-04-19 08:30:00,2019-04-19
Tin Shui Wai Hospital,0.5,2019-04-19 08:30:00,2019-04-19
United Christian Hospital,2.5,2019-04-19 08:30:00,2019-04-19
Yan Chai Hospital,5.5,2019-04-19 08:30:00,2019-04-19
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-19 08:45:00,2019-04-19
Caritas Medical Centre,3.5,2019-04-19 08:45:00,2019-04-19
Kwong Wah Hospital,2.5,2019-04-19 08:45:00,2019-04-19
North District Hospital,2.5,2019-04-19 08:45:00,2019-04-19
North Lantau Hospital,0.5,2019-04-19 08:45:00,2019-04-19
Princess Margaret Hospital,2.5,2019-04-19 08:45:00,2019-04-19
Pok Oi Hospital,1.5,2019-04-19 08:45:00,2019-04-19
Prince of Wales Hospital,8.5,2019-04-19 08:45:00,2019-04-19
Pamela Youde Nethersole Eastern Hospital,4.5,2019-04-19 08:45:00,2019-04-19
Queen Elizabeth Hospital,7.5,2019-04-19 08:45:00,2019-04-19
Queen Mary Hospital,2.5,2019-04-19 08:45:00,2019-04-19
Ruttonjee Hospital,1.5,2019-04-19 08:45:00,2019-04-19
St John Hospital,0.5,2019-04-19 08:45:00,2019-04-19
Tseung Kwan O Hospital,5.5,2019-04-19 08:45:00,2019-04-19
Tuen Mun Hospital,3.5,2019-04-19 08:45:00,2019-04-19
Tin Shui Wai Hospital,0.5,2019-04-19 08:45:00,2019-04-19
United Christian Hospital,2.5,2019-04-19 08:45:00,2019-04-19
Yan Chai Hospital,5.5,2019-04-19 08:45:00,2019-04-19
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-19 09:00:00,2019-04-19
Caritas Medical Centre,2.5,2019-04-19 09:00:00,2019-04-19
Kwong Wah Hospital,2.5,2019-04-19 09:00:00,2019-04-19
North District Hospital,0.5,2019-04-19 09:00:00,2019-04-19
North Lantau Hospital,0.5,2019-04-19 09:00:00,2019-04-19
Princess Margaret Hospital,2.5,2019-04-19 09:00:00,2019-04-19
Pok Oi Hospital,1.5,2019-04-19 09:00:00,2019-04-19
Prince of Wales Hospital,8.5,2019-04-19 09:00:00,2019-04-19
Pamela Youde Nethersole Eastern Hospital,3.5,2019-04-19 09:00:00,2019-04-19
Queen Elizabeth Hospital,7.5,2019-04-19 09:00:00,2019-04-19
Queen Mary Hospital,2.5,2019-04-19 09:00:00,2019-04-19
Ruttonjee Hospital,2.5,2019-04-19 09:00:00,2019-04-19
St John Hospital,0.5,2019-04-19 09:00:00,2019-04-19
Tseung Kwan O Hospital,3.5,2019-04-19 09:00:00,2019-04-19
Tuen Mun Hospital,3.5,2019-04-19 09:00:00,2019-04-19
Tin Shui Wai Hospital,0.5,2019-04-19 09:00:00,2019-04-19
United Christian Hospital,2.5,2019-04-19 09:00:00,2019-04-19
Yan Chai Hospital,1.5,2019-04-19 09:00:00,2019-04-19
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-19 09:15:00,2019-04-19
Caritas Medical Centre,0.5,2019-04-19 09:15:00,2019-04-19
Kwong Wah Hospital,2.5,2019-04-19 09:15:00,2019-04-19
North District Hospital,1.5,2019-04-19 09:15:00,2019-04-19
North Lantau Hospital,0.5,2019-04-19 09:15:00,2019-04-19
Princess Margaret Hospital,2.5,2019-04-19 09:15:00,2019-04-19
Pok Oi Hospital,1.5,2019-04-19 09:15:00,2019-04-19
Prince of Wales Hospital,8.5,2019-04-19 09:15:00,2019-04-19
Pamela Youde Nethersole Eastern Hospital,3.5,2019-04-19 09:15:00,2019-04-19
Queen Elizabeth Hospital,7.5,2019-04-19 09:15:00,2019-04-19
Queen Mary Hospital,2.5,2019-04-19 09:15:00,2019-04-19
Ruttonjee Hospital,2.5,2019-04-19 09:15:00,2019-04-19
St John Hospital,0.5,2019-04-19 09:15:00,2019-04-19
Tseung Kwan O Hospital,3.5,2019-04-19 09:15:00,2019-04-19
Tuen Mun Hospital,3.5,2019-04-19 09:15:00,2019-04-19
Tin Shui Wai Hospital,0.5,2019-04-19 09:15:00,2019-04-19
United Christian Hospital,2.5,2019-04-19 09:15:00,2019-04-19
Yan Chai Hospital,1.5,2019-04-19 09:15:00,2019-04-19
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-19 09:30:00,2019-04-19
Caritas Medical Centre,0.5,2019-04-19 09:30:00,2019-04-19
Kwong Wah Hospital,2.5,2019-04-19 09:30:00,2019-04-19
North District Hospital,1.5,2019-04-19 09:30:00,2019-04-19
North Lantau Hospital,0.5,2019-04-19 09:30:00,2019-04-19
Princess Margaret Hospital,2.5,2019-04-19 09:30:00,2019-04-19
Pok Oi Hospital,1.5,2019-04-19 09:30:00,2019-04-19
Prince of Wales Hospital,8.5,2019-04-19 09:30:00,2019-04-19
Pamela Youde Nethersole Eastern Hospital,2.5,2019-04-19 09:30:00,2019-04-19
Queen Elizabeth Hospital,7.5,2019-04-19 09:30:00,2019-04-19
Queen Mary Hospital,2.5,2019-04-19 09:30:00,2019-04-19
Ruttonjee Hospital,2.5,2019-04-19 09:30:00,2019-04-19
St John Hospital,0.5,2019-04-19 09:30:00,2019-04-19
Tseung Kwan O Hospital,2.5,2019-04-19 09:30:00,2019-04-19
Tuen Mun Hospital,3.5,2019-04-19 09:30:00,2019-04-19
Tin Shui Wai Hospital,1.5,2019-04-19 09:30:00,2019-04-19
United Christian Hospital,2.5,2019-04-19 09:30:00,2019-04-19
Yan Chai Hospital,1.5,2019-04-19 09:30:00,2019-04-19
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-19 09:45:00,2019-04-19
Caritas Medical Centre,0.5,2019-04-19 09:45:00,2019-04-19
Kwong Wah Hospital,1.5,2019-04-19 09:45:00,2019-04-19
North District Hospital,1.5,2019-04-19 09:45:00,2019-04-19
North Lantau Hospital,0.5,2019-04-19 09:45:00,2019-04-19
Princess Margaret Hospital,2.5,2019-04-19 09:45:00,2019-04-19
Pok Oi Hospital,1.5,2019-04-19 09:45:00,2019-04-19
Prince of Wales Hospital,8.5,2019-04-19 09:45:00,2019-04-19
Pamela Youde Nethersole Eastern Hospital,2.5,2019-04-19 09:45:00,2019-04-19
Queen Elizabeth Hospital,7.5,2019-04-19 09:45:00,2019-04-19
Queen Mary Hospital,1.5,2019-04-19 09:45:00,2019-04-19
Ruttonjee Hospital,2.5,2019-04-19 09:45:00,2019-04-19
St John Hospital,0.5,2019-04-19 09:45:00,2019-04-19
Tseung Kwan O Hospital,2.5,2019-04-19 09:45:00,2019-04-19
Tuen Mun Hospital,3.5,2019-04-19 09:45:00,2019-04-19
Tin Shui Wai Hospital,1.5,2019-04-19 09:45:00,2019-04-19
United Christian Hospital,2.5,2019-04-19 09:45:00,2019-04-19
Yan Chai Hospital,1.5,2019-04-19 09:45:00,2019-04-19
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-04-19 10:00:00,2019-04-19
Caritas Medical Centre,0.5,2019-04-19 10:00:00,2019-04-19
Kwong Wah Hospital,1.5,2019-04-19 10:00:00,2019-04-19
North District Hospital,2.5,2019-04-19 10:00:00,2019-04-19
North Lantau Hospital,0.5,2019-04-19 10:00:00,2019-04-19
Princess Margaret Hospital,2.5,2019-04-19 10:00:00,2019-04-19
Pok Oi Hospital,1.5,2019-04-19 10:00:00,2019-04-19
Prince of Wales Hospital,8.5,2019-04-19 10:00:00,2019-04-19
Pamela Youde Nethersole Eastern Hospital,2.5,2019-04-19 10:00:00,2019-04-19
Queen Elizabeth Hospital,7.5,2019-04-19 10:00:00,2019-04-19
Queen Mary Hospital,1.5,2019-04-19 10:00:00,2019-04-19
Ruttonjee Hospital,2.5,2019-04-19 10:00:00,2019-04-19
St John Hospital,0.5,2019-04-19 10:00:00,2019-04-19
Tseung Kwan O Hospital,1.5,2019-04-19 10:00:00,2019-04-19
Tuen Mun Hospital,3.5,2019-04-19 10:00:00,2019-04-19
Tin Shui Wai Hospital,1.5,2019-04-19 10:00:00,2019-04-19
United Christian Hospital,2.5,2019-04-19 10:00:00,2019-04-19
Yan Chai Hospital,1.5,2019-04-19 10:00:00,2019-04-19
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-04-19 10:15:00,2019-04-19
Caritas Medical Centre,0.5,2019-04-19 10:15:00,2019-04-19
Kwong Wah Hospital,1.5,2019-04-19 10:15:00,2019-04-19
North District Hospital,2.5,2019-04-19 10:15:00,2019-04-19
North Lantau Hospital,0.5,2019-04-19 10:15:00,2019-04-19
Princess Margaret Hospital,2.5,2019-04-19 10:15:00,2019-04-19
Pok Oi Hospital,0.5,2019-04-19 10:15:00,2019-04-19
Prince of Wales Hospital,8.5,2019-04-19 10:15:00,2019-04-19
Pamela Youde Nethersole Eastern Hospital,2.5,2019-04-19 10:15:00,2019-04-19
Queen Elizabeth Hospital,6.5,2019-04-19 10:15:00,2019-04-19
Queen Mary Hospital,1.5,2019-04-19 10:15:00,2019-04-19
Ruttonjee Hospital,2.5,2019-04-19 10:15:00,2019-04-19
